"duration";"amount";"credits_mean";"withdrawals_mean";"average_balance_monthly";"payment_monthly";"gender";"client_age";"district_id";"last_balance";"district_average_salary";"district_unemployment_rate";"enterpreneur_ratio";"status";"account_id";"cluster"
-1.425396624865324;-0.4647398416924454;-1.1585114112820627;-2.019955451402541;-2.039285131775431;1.7697072983223983;1.0107261246283898;0.7375463085682032;-0.3254115929633223;-0.979003288266461;0.0961335294959683;0.06698765738290295;-0.9210655389615506;-1.0;1787.0;"cluster_3"
0.008744764569726029;0.19621761791246192;0.6733441653471333;-0.07570792104480031;0.7652694747772433;0.209273650994957;-0.986371278251802;-0.9379876536408286;0.3163621912800133;0.47375221384394145;-0.8746702492254558;-0.5511723385907301;-0.19081366277080097;1.0;1801.0;"cluster_1"
1.4428861540047762;-0.17319797103352735;-1.078759664268927;-0.30899168643502034;-1.3058606994245368;-0.9267475728262478;-0.986371278251802;1.6949942869733643;0.2762513297648048;-0.9711850151158804;-0.8587554331808424;-0.28754528148432773;0.45352622798574277;1.0;9188.0;"cluster_3"
0.008744764569726029;-0.37535039054008257;-0.32927787126237223;0.011611109382119294;-0.7863681885166341;-0.5524805484453452;1.0107261246283898;1.3758449608383105;-0.9671853772066579;-0.336859738820597;0.39548364081131765;-0.8238899838732153;0.5823942061370516;1.0;1843.0;"cluster_3"
1.4428861540047762;1.2297831468616571;1.6327732505215726;2.3826006800368673;0.1939265605098263;0.1951417657869083;-0.986371278251802;-1.7358609689784628;0.9982468370385573;-0.026924931319976125;-0.9360559682546794;0.4533376548664235;-0.49150561179052166;1.0;11013.0;"cluster_2"
-0.7083259301477991;-0.5460340746919795;-0.7191494480114942;2.174679475113043;0.8952542414043959;-0.22380025054201913;1.0107261246283898;-1.8156483005122264;-1.0072962387218662;0.09545728537565747;-0.7011229695008608;-0.11936940022679533;0.06692229353181615;1.0;8261.0;"cluster_1"
-1.425396624865324;-0.8790781905287803;-1.3472679951779025;-1.2965542762873006;-1.4521636673250253;0.11308565812727073;-0.986371278251802;-1.2571369797758822;-0.9270745156914494;-0.9369710211548327;-0.3623647422655162;0.03517059876661309;0.10987828624891911;1.0;11265.0;"cluster_3"
-0.7083259301477991;0.2796781768965558;0.19537092314952384;0.6219561726284624;0.22786024492024978;1.4268951152110236;1.0107261246283898;0.7375463085682032;-0.5660767620545731;0.742143396304845;-0.40328855495166516;-0.6875311612319729;0.28170225711733093;-1.0;5428.0;"cluster_1"
0.7258154592872511;0.0865331127994861;-0.1260404025403847;-0.16434526530576765;0.48447304243024886;-0.42574944883768273;1.0107261246283898;-0.9379876536408286;-0.8067419311458239;0.5277652606446538;-0.42071906776243234;-0.07846175343442241;0.4105702352686398;1.0;10973.0;"cluster_2"
-0.7083259301477991;-0.2687443486683233;0.1456856925866545;1.4684399211588886;-0.386766017038181;0.3305343434253103;-0.986371278251802;1.7747816185071277;-0.9671853772066579;0.5183000827331871;0.39548364081131765;-0.8238899838732153;0.5823942061370516;1.0;4894.0;"cluster_0"
0.008744764569726029;-1.1723303185439298;-0.6650754972923006;-0.8335008223177476;-0.7332046089414775;-1.6146512753728761;-0.986371278251802;-0.21990166983695786;0.6773599449168896;0.3323355786619118;-0.5912349539547199;-0.49662880953423305;-0.4485496190734187;1.0;10364.0;"cluster_3"
